"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","ScanAngleRank","UserData","PointSourceId","GpsTime"
524159.110,4778999.840,1526.640,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.209
524159.680,4778999.350,1526.840,9233.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586564.209
524160.060,4778999.750,1526.700,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.202
524161.230,4778999.480,1526.690,11234.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.195
524161.790,4778999.740,1526.600,13817.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.188
524162.940,4778999.500,1526.650,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.181
524163.540,4778999.720,1526.560,11880.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.174
524164.200,4778999.880,1526.520,10524.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.167
524164.840,4778999.320,1526.640,8845.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586564.167
524165.510,4778999.530,1526.510,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.160
524166.310,4778999.630,1526.370,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.153
524166.890,4778999.930,1526.330,12332.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.146
524167.570,4778999.330,1526.340,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.146
524168.190,4778999.590,1526.410,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.139
524168.760,4778999.900,1526.790,8135.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,45.000,586564.132
524170.050,4778999.500,1526.120,10847.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586564.124
524170.710,4778999.740,1525.990,12203.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.117
524171.420,4778999.930,1525.890,7877.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.110
524172.070,4778999.350,1525.900,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.110
524172.680,4778999.620,1525.820,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.103
524173.350,4778999.810,1525.780,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.096
524173.920,4778999.310,1525.890,10136.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586564.096
524174.510,4778999.550,1525.750,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.089
524175.170,4778999.760,1525.640,13171.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.082
524175.760,4778999.250,1525.770,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.082
524175.820,4778999.950,1525.760,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.075
524176.490,4778999.350,1525.640,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.075
524177.060,4778999.570,1525.530,14075.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.068
524177.700,4778999.750,1525.430,12784.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.061
524178.310,4778999.960,1525.480,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.054
524178.930,4778999.440,1525.800,9426.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,10.000,586564.054
524179.560,4778999.630,1525.620,10007.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586564.047
524180.300,4778999.780,1525.490,12913.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.040
524180.890,4778999.250,1525.560,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.040
524181.500,4778999.490,1525.740,8587.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,10.000,586564.033
524182.220,4778999.640,1525.630,11944.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.026
524182.910,4778999.830,1525.800,8587.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,16.000,586564.019
524183.440,4778999.420,1526.610,7877.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,88.000,586564.019
524183.620,4778999.970,1525.610,13881.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.012
524184.180,4778999.480,1525.770,13042.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.012
524184.830,4778999.720,1526.180,8781.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586564.005
524185.350,4778999.300,1526.700,3873.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,75.000,586564.005
524185.550,4778999.830,1525.910,13365.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.997
524186.050,4778999.460,1526.930,1807.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,92.000,586563.997
524186.180,4778999.290,1526.110,11557.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,7.000,586563.997
524186.700,4778999.570,1526.470,7231.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,45.000,586563.990
524187.360,4778999.780,1526.630,7618.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,24.000,586563.983
524188.640,4778999.430,1526.230,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.976
524188.010,4778999.990,1526.180,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.976
524189.300,4778999.610,1526.300,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.969
524189.970,4778999.810,1526.470,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.962
524190.590,4778999.270,1526.730,12267.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586563.962
524190.570,4778999.970,1526.490,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.955
524191.100,4778999.530,1526.910,9103.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,16.000,586563.955
524191.770,4778999.620,1526.780,11428.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.948
524192.420,4778999.760,1526.940,11621.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,13.000,586563.941
524193.130,4778999.870,1526.800,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.934
524193.760,4778999.320,1526.960,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.934
524193.990,4778999.900,1526.960,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.927
524194.570,4778999.390,1527.110,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.927
524195.220,4778999.650,1527.240,11363.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.920
524195.930,4778999.830,1527.420,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.913
524196.580,4778999.270,1527.610,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.913
524197.290,4778999.470,1527.700,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.906
524197.910,4778999.710,1527.830,8716.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586563.899
524198.610,4778999.890,1527.850,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.892
524199.170,4778999.400,1528.070,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.892
524199.890,4778999.540,1528.120,11234.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.885
524200.530,4778999.740,1528.190,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.878
524201.300,4778999.870,1528.390,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.870
524201.900,4778999.330,1528.490,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.870
524202.480,4778999.640,1528.560,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.863
524203.160,4778999.820,1528.610,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.856
524203.800,4778999.260,1528.820,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.856
524203.860,4778999.930,1528.700,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.849
524204.470,4778999.410,1529.030,10524.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,14.000,586563.849
524205.120,4778999.560,1529.050,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.842
524205.880,4778999.580,1529.120,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.835
524206.690,4778999.610,1529.230,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.828
524207.510,4778999.690,1529.310,8264.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.821
524208.400,4778999.690,1529.310,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.814
524209.050,4778999.900,1529.330,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.807
524209.660,4778999.370,1529.460,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.807
524209.840,4778999.990,1529.460,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.800
524210.440,4778999.460,1529.540,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.800
524211.090,4778999.620,1529.640,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.793
524211.800,4778999.740,1529.780,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.786
524212.520,4778999.860,1529.960,9555.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.779
524213.120,4778999.330,1530.050,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.779
524213.710,4778999.520,1530.120,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.772
524214.270,4778999.770,1530.120,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.765
524214.950,4778999.950,1530.210,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.758
524215.580,4778999.390,1530.410,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.758
524216.090,4778999.730,1530.430,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.751
524216.810,4778999.850,1530.560,11944.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.743
524217.350,4778999.400,1531.030,9749.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,25.000,586563.743
524217.970,4778999.590,1531.000,9555.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,9.000,586563.736
524218.570,4778999.790,1531.250,8458.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,22.000,586563.729
524219.280,4778999.830,1530.850,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.722
524219.870,4778999.320,1531.090,9814.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586563.722
524220.440,4778999.580,1531.120,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.715
524221.050,4778999.800,1531.060,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.708
524221.690,4778999.240,1531.200,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.708
524221.750,4778999.930,1531.100,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.701
524222.380,4778999.380,1531.260,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.701
524222.890,4778999.670,1531.360,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.694
524223.540,4778999.830,1531.500,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.687
524224.140,4778999.290,1531.530,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.687
524224.730,4778999.490,1531.540,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.680
524225.350,4778999.670,1531.630,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.673
524225.950,4778999.850,1531.710,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.666
524226.550,4778999.320,1531.840,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.666
524227.040,4778999.540,1531.870,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.659
524227.490,4778999.770,1531.990,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.652
524228.010,4778999.910,1531.980,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.645
524228.650,4778999.350,1532.080,7941.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.645
524229.010,4778999.640,1532.130,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.638
524229.470,4778999.900,1532.210,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.631
524230.070,4778999.370,1532.260,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.631
524230.470,4778999.710,1532.330,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.624
524231.540,4778999.450,1532.500,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.616
524231.970,4778999.730,1532.560,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.609
524232.420,4778999.980,1532.610,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.602
524233.060,4778999.420,1532.750,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.602
524233.530,4778999.680,1532.860,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.595
524234.150,4778999.830,1532.920,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.588
524234.780,4778999.270,1533.070,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.588
524235.240,4778999.600,1533.100,8781.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.581
524235.880,4778999.800,1533.200,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.574
524236.450,4778999.290,1533.350,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.574
524237.720,4778999.650,1533.490,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.560
524237.120,4778999.460,1533.380,11492.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.567
524238.260,4778999.830,1533.610,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.553
524238.880,4778999.280,1533.710,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.553
524238.750,4778999.940,1533.680,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.546
524239.390,4778999.380,1533.790,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.546
524239.780,4778999.580,1533.930,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.539
524241.040,4778999.500,1534.160,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.525
524240.210,4778999.710,1533.980,10266.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.532
524241.440,4778999.700,1534.180,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.518
524241.750,4778999.980,1534.190,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.511
524242.400,4778999.410,1534.370,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.511
524243.190,4778999.860,1534.440,9297.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.497
524243.790,4778999.330,1534.580,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.497
524242.780,4778999.620,1534.420,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.504
524244.290,4778999.500,1534.690,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.489
524244.820,4778999.670,1534.760,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.482
524246.620,4778999.530,1535.180,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.468
524245.500,4778999.770,1534.900,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.475
524246.110,4778999.240,1535.100,11492.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.475
524247.340,4778999.650,1535.250,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.461
524249.410,4778999.440,1535.630,8006.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.447
524248.010,4778999.860,1535.310,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.454
524248.630,4778999.320,1535.580,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.454
524250.180,4778999.510,1535.680,8070.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.440
524251.320,4778999.750,1535.860,8264.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.426
524250.840,4778999.580,1535.760,8781.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.433
524252.730,4778999.500,1536.200,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.412
524251.810,4778999.820,1535.950,8845.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.419
524252.450,4778999.250,1536.160,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.419
524253.220,4778999.580,1536.320,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.405
524254.260,4778999.800,1536.420,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.391
524254.840,4778999.280,1536.520,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.391
524253.690,4778999.720,1536.380,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.398
524255.870,4778999.580,1536.780,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.377
524254.780,4778999.940,1536.510,9684.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.384
524255.420,4778999.370,1536.670,9297.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.384
524257.100,4778999.740,1536.970,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.362
524256.450,4778999.670,1536.870,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.370
524258.690,4778999.830,1537.270,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.348
524259.280,4778999.300,1537.360,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.348
524257.790,4778999.860,1537.080,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.355
524258.440,4778999.280,1537.200,8070.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.355
524260.930,4778999.590,1537.590,9168.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.334
524260.070,4778999.460,1537.450,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.341
524263.400,4778999.680,1537.910,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.313
524262.590,4778999.690,1537.820,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.320
524261.770,4778999.640,1537.700,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.327
524265.020,4778999.510,1538.190,7877.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.299
524264.180,4778999.620,1538.070,9943.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.306
524266.950,4778999.830,1538.500,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.278
524267.550,4778999.300,1538.640,8199.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.278
524266.070,4778999.910,1538.400,9878.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.285
524266.710,4778999.340,1538.550,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.285
524265.290,4778999.920,1538.200,9426.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.292
524265.900,4778999.380,1538.480,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.292
524268.180,4778999.490,1538.740,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.271
524268.910,4778999.530,1538.870,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.264
524269.640,4778999.530,1539.050,10782.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.257
524269.790,4778999.960,1538.990,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.250
524270.460,4778999.370,1539.120,7941.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.250
524270.670,4778999.790,1539.270,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.243
524271.270,4778999.250,1539.250,8522.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.243
524271.490,4778999.730,1539.330,8329.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.235
524272.470,4778999.590,1539.420,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.228
524273.440,4778999.560,1539.620,8264.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.221
524274.410,4778999.470,1539.860,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.214
524274.860,4778999.830,1539.910,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.207
524275.490,4778999.270,1540.070,8070.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.207
524275.750,4778999.740,1540.070,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.200
524276.830,4778999.470,1540.190,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.193
524277.120,4778999.910,1540.230,9103.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.186
524277.740,4778999.360,1540.390,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.186
524278.090,4778999.790,1540.380,8135.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.179
524278.740,4778999.220,1540.510,8458.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.179
524279.000,4778999.720,1540.460,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.172
524279.800,4778999.780,1540.640,10201.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.165
524280.390,4778999.250,1540.860,8587.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.165
524280.570,4778999.850,1540.750,9491.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586563.158
